Row ID,Order ID,Order Date,Year ,Month,Day,Day of the Week,Quarter,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order processing time,,,,
777,CA-2015-165974,09/26/19,2019,September,26,Thursday,3,12/27/19,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,92,,,,
778,CA-2016-144267,09/27/19,2019,September,27,Friday,3,12/28/19,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.01,92,,,,
779,CA-2016-144267,09/28/19,2019,September,28,Saturday,3,12/29/19,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,92,,,,
780,CA-2016-144267,09/29/19,2019,September,29,Sunday,3,12/30/19,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,92,,,,
781,CA-2016-144267,09/30/19,2019,September,30,Monday,3,12/31/19,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,92,,,,
782,US-2016-157014,10/01/19,2019,October,1,Tuesday,4,01/01/20,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,92,,,,
783,US-2016-157014,10/02/19,2019,October,2,Wednesday,4,01/02/20,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.00,92,,,,
784,US-2016-157014,10/03/19,2019,October,3,Thursday,4,01/03/20,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,92,,,,
785,US-2016-157014,10/04/19,2019,October,4,Friday,4,01/04/20,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.98,92,,,,
786,CA-2016-154921,10/05/19,2019,October,5,Saturday,4,01/05/20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,92,,,,
787,CA-2018-129567,10/06/19,2019,October,6,Sunday,4,01/06/20,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.46,92,,,,
788,CA-2016-154620,10/07/19,2019,October,7,Monday,4,01/07/20,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.93,92,,,,
789,CA-2016-115938,10/08/19,2019,October,8,Tuesday,4,01/08/20,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,92,,,,
790,CA-2016-115938,10/09/19,2019,October,9,Wednesday,4,01/09/20,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,92,,,,
791,CA-2016-115938,10/10/19,2019,October,10,Thursday,4,01/10/20,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,92,,,,
792,CA-2016-115938,10/11/19,2019,October,11,Friday,4,01/11/20,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,92,,,,
793,CA-2017-105256,10/12/19,2019,October,12,Saturday,4,01/12/20,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,92,,,,
794,CA-2015-156433,10/13/19,2019,October,13,Sunday,4,01/13/20,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,92,,,,
795,CA-2015-156433,10/14/19,2019,October,14,Monday,4,01/14/20,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,92,,,,
796,CA-2018-151428,10/15/19,2019,October,15,Tuesday,4,01/15/20,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,92,,,,
797,CA-2016-124653,10/16/19,2019,October,16,Wednesday,4,01/16/20,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.79,92,,,,
798,CA-2016-124653,10/17/19,2019,October,17,Thursday,4,01/17/20,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,92,,,,
799,CA-2016-124653,10/18/19,2019,October,18,Friday,4,01/18/20,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,92,,,,
800,CA-2016-101910,10/19/19,2019,October,19,Saturday,4,01/19/20,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,92,,,,
801,CA-2018-105809,10/20/19,2019,October,20,Sunday,4,01/20/20,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,92,,,,
802,CA-2018-105809,10/21/19,2019,October,21,Monday,4,01/21/20,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.97,92,,,,
803,CA-2017-136133,10/22/19,2019,October,22,Tuesday,4,01/22/20,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,92,,,,
804,CA-2017-115504,10/23/19,2019,October,23,Wednesday,4,01/23/20,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,92,,,,
805,CA-2018-135783,10/24/19,2019,October,24,Thursday,4,01/24/20,First Class,GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,92,,,,
806,CA-2015-134313,10/25/19,2019,October,25,Friday,4,01/25/20,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.18,92,,,,
807,CA-2015-134313,10/26/19,2019,October,26,Saturday,4,01/26/20,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.97,92,,,,
808,CA-2016-140921,10/27/19,2019,October,27,Sunday,4,01/27/20,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.40,92,,,,
809,CA-2016-140921,10/28/19,2019,October,28,Monday,4,01/28/20,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,149.97,92,,,,
810,CA-2015-151995,10/29/19,2019,October,29,Tuesday,4,01/29/20,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,92,,,,
811,CA-2015-151995,10/30/19,2019,October,30,Wednesday,4,01/30/20,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,92,,,,
812,CA-2015-151995,10/31/19,2019,October,31,Thursday,4,01/31/20,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,92,,,,
813,CA-2015-151995,11/01/19,2019,November,1,Friday,4,02/01/20,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,92,,,,
814,CA-2018-143686,11/02/19,2019,November,2,Saturday,4,02/02/20,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,92,,,,
815,CA-2018-143686,11/03/19,2019,November,3,Sunday,4,02/03/20,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,92,,,,
816,CA-2016-106565,11/04/19,2019,November,4,Monday,4,02/04/20,First Class,BW-11110,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,92,,,,
817,CA-2017-149370,11/05/19,2019,November,5,Tuesday,4,02/05/20,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.34,92,,,,
818,CA-2015-140858,11/06/19,2019,November,6,Wednesday,4,02/06/20,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.47,92,,,,
819,CA-2015-140858,11/07/19,2019,November,7,Thursday,4,02/07/20,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.17,92,,,,
820,CA-2015-140858,11/08/19,2019,November,8,Friday,4,02/08/20,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.47,92,,,,
821,CA-2015-140858,11/09/19,2019,November,9,Saturday,4,02/09/20,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.09,92,,,,
822,CA-2015-140858,11/10/19,2019,November,10,Sunday,4,02/10/20,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,92,,,,
823,CA-2018-101434,11/11/19,2019,November,11,Monday,4,02/11/20,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,92,,,,
824,CA-2018-101434,11/12/19,2019,November,12,Tuesday,4,02/12/20,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,92,,,,
825,US-2015-102071,11/13/19,2019,November,13,Wednesday,4,02/13/20,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.80,92,,,,
826,US-2015-102071,11/14/19,2019,November,14,Thursday,4,02/14/20,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,92,,,,
827,CA-2018-126956,11/15/19,2019,November,15,Friday,4,02/15/20,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.00,92,,,,
828,CA-2018-126956,11/16/19,2019,November,16,Saturday,4,02/16/20,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,92,,,,
829,CA-2018-126956,11/17/19,2019,November,17,Sunday,4,02/17/20,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,92,,,,
830,CA-2018-129462,11/18/19,2019,November,18,Monday,4,02/18/20,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,92,,,,
831,CA-2018-129462,11/19/19,2019,November,19,Tuesday,4,02/19/20,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,92,,,,
832,CA-2018-129462,11/20/19,2019,November,20,Wednesday,4,02/20/20,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,92,,,,
833,CA-2018-129462,11/21/19,2019,November,21,Thursday,4,02/21/20,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,92,,,,
834,CA-2017-165316,11/22/19,2019,November,22,Friday,4,02/22/20,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.22,92,,,,
835,CA-2017-165316,11/23/19,2019,November,23,Saturday,4,02/23/20,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.70,92,,,,
836,CA-2017-165316,11/24/19,2019,November,24,Sunday,4,02/24/20,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.48,92,,,,
837,US-2015-115987,11/25/19,2019,November,25,Monday,4,02/25/20,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.18,92,,,,
838,US-2018-156083,11/26/19,2019,November,26,Tuesday,4,02/26/20,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.66,92,,,,
839,US-2017-137547,11/27/19,2019,November,27,Wednesday,4,02/27/20,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.07,92,,,,
840,CA-2016-100454,11/28/19,2019,November,28,Thursday,4,02/28/20,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,92,,,,
841,CA-2016-100454,11/29/19,2019,November,29,Friday,4,02/29/20,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,11.52,92,,,,
842,CA-2016-100454,11/30/19,2019,November,30,Saturday,4,03/01/20,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.05,92,,,,
843,CA-2017-161669,12/01/19,2019,December,1,Sunday,4,03/02/20,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44,92,,,,
844,CA-2017-161669,12/02/19,2019,December,2,Monday,4,03/03/20,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,92,,,,
845,CA-2017-161669,12/03/19,2019,December,3,Tuesday,4,03/04/20,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36,92,,,,
846,CA-2017-161669,12/04/19,2019,December,4,Wednesday,4,03/05/20,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,92,,,,
847,CA-2016-114300,12/05/19,2019,December,5,Thursday,4,03/06/20,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,92,,,,
848,CA-2016-114300,12/06/19,2019,December,6,Friday,4,03/07/20,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,92,,,,
849,CA-2018-107503,12/07/19,2019,December,7,Saturday,4,03/08/20,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.90,92,,,,
850,CA-2015-107755,12/08/19,2019,December,8,Sunday,4,03/09/20,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36,92,,,,
851,CA-2017-152534,12/09/19,2019,December,9,Monday,4,03/10/20,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,92,,,,
852,CA-2017-152534,12/10/19,2019,December,10,Tuesday,4,03/11/20,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,38.88,92,,,,
853,CA-2017-113747,12/11/19,2019,December,11,Wednesday,4,03/12/20,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,92,,,,
854,CA-2017-123274,12/12/19,2019,December,12,Thursday,4,03/13/20,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,92,,,,
855,CA-2017-123274,12/13/19,2019,December,13,Friday,4,03/14/20,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,92,,,,
856,CA-2015-125612,12/14/19,2019,December,14,Saturday,4,03/15/20,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,92,,,,
